x-coordinate,y-coordinate,Similarity_score
0,1,0.9213754145608019
0,2,0.7680998061164525
0,3,0.987846673629598
0,4,0.8643397460781739
0,5,0.9420233006224148
0,6,0.9395294384320314
0,7,0.7735823635375283
0,8,0.9179396714157363
0,9,0.9205048325556199
0,10,0.9167754521058972
0,11,0.8128690724510251
0,12,0.9840350625691531
0,13,0.7750051346237996
0,14,0.8318032997505865
0,15,0.9409299970625107
0,16,0.8471582657800686
0,17,0.9098388021708178
0,18,0.9951019988035212
0,19,0.787717983519408
0,20,0.8624965088022557
0,21,0.9150633848181694
0,22,0.9585119124677761
0,23,0.9701976132446414
0,24,0.9148765252556061
0,25,0.9773921568226841
0,26,0.9222931152160806
0,27,0.9664337432715885
0,28,0.8584062369193003
0,29,0.9286567272556692
0,30,0.8744367791640583
0,31,0.7745073709213877
0,32,0.9352379073322841
0,33,0.5423284246204567
0,34,0.8165801606614964
0,35,0.8507033664213832
0,36,0.8920183930992298
0,37,0.5925854846484735
0,38,0.9766350024580761
0,39,0.7743933060818655
0,40,0.9590426013157509
0,41,0.8063266055624045
0,42,0.9127298095337388
0,43,0.9147923384213508
0,44,0.8361694976834034
0,45,0.8160197243250519
0,46,0.5974524926118562
0,47,0.9323093420205967
0,48,0.8548167811596188
0,49,0.9230120690800534
0,50,0.5153554838653185
0,51,0.8773001809764225
0,52,0.8292779146990328
0,53,0.9068799507627906
0,54,0.9612520092711624
0,55,0.9839862400634162
0,56,0.7192706960377955
0,57,0.8927970210354538
0,58,0.9819415543626552
0,59,0.9498458666815924
0,60,0.9353724868826898
0,61,0.9243465564739302
0,62,0.9445848959634281
0,63,0.9376960999947931
0,64,0.7576222596785943
0,65,0.885995569185914
0,66,0.8528549710003492
0,67,0.9755764024589779
0,68,0.9051147746529995
0,69,0.8546348003856528
0,70,0.942621800808277
0,71,0.9318896889680546
0,72,0.7425672474973811
0,73,0.9781087447656835
0,74,0.8708680858013397
0,75,0.8153769187921013
0,76,0.8506054807747028
0,77,0.9086153008628873
0,78,0.9445312083905983
0,79,0.9477135216647152
0,80,0.8742917377767856
0,81,0.8977919185328108
0,82,0.70271762163277
0,83,0.9376965532630381
0,84,0.94726003961293
0,85,0.9204483099495646
0,86,0.7473923967568555
0,87,0.9495359691582257
0,88,0.7564358619648299
0,89,0.832856045542897
0,90,0.8329260785895405
0,91,0.9619354456962635
0,92,0.9507798584052553
0,93,0.9842872634957435
0,94,0.8758692098384335
0,95,0.9332705133215343
0,96,0.7493158051416923
0,97,0.9104567672323787
0,98,0.9883846013761198
0,99,0.9502344116337058
0,100,0.9248841782933414
0,101,0.7709888612795711
0,102,0.885516724551427
0,103,0.9567335268237283
0,104,0.9038785920478841
0,105,0.8118911298474681
0,106,0.8046068008051097
0,107,0.8192639854187137
0,108,0.7994872339395487
0,109,0.964516673757956
0,110,0.8470353134586286
0,111,0.8752452012193753
0,112,0.9651228379339731
0,113,0.8308686996025224
0,114,0.8378765992957359
0,115,0.6786522584470138
0,116,0.8570517470036085
0,117,0.9592852249868102
0,118,0.9248056498933148
0,119,0.9425783854409326
0,120,0.8802183692948539
0,121,0.8731355750435459
0,122,0.8666888999448119
0,123,0.9743901707109174
0,124,0.9841188741258147
0,125,0.8527089714093545
0,126,0.956983389678963
0,127,0.708202369231744
0,128,0.6750636828942139
0,129,0.6687420681801606
0,130,0.8898044451116592
0,131,0.6493811477514553
0,132,0.8210154575996342
0,133,0.9591948693526413
0,134,0.8995590506017932
0,135,0.9452257200150562
0,136,0.9885979960204719
0,137,0.9476754157247702
0,138,0.9746793672861891
0,139,0.8670508236534555
0,140,0.7584372926451275
0,141,0.8407710864956744
0,142,0.8646208570022413
0,143,0.9817781506736544
0,144,0.8828127348390176
0,145,0.9675541883966943
0,146,0.9017249980088616
0,147,0.6589473317447563
0,148,0.9411998672634563
0,149,0.9357887304606857
0,150,0.9780339264209796
0,151,0.975348595847747
0,152,0.9268610112828104
0,153,0.7389179846056841
0,154,0.9520928157734128
0,155,0.7170137834110902
0,156,0.7668779384754001
0,157,0.7826381015659646
0,158,0.7208877977258042
0,159,0.9158101336987213
0,160,0.9479426900026854
0,161,0.5969578878510803
0,162,0.6901831730915302
0,163,0.87461767854215
0,164,0.9526337743937497
0,165,0.8560271269659976
0,166,0.9632288290415314
0,167,0.9285546454791416
0,168,0.9273165988496749
0,169,0.8915263700936232
0,170,0.8502349954019501
0,171,0.8276920901110124
0,172,0.727902783971497
0,173,0.588907903836877
0,174,0.8286304560608513
0,175,0.7672265975342756
0,176,0.810150263913981
0,177,0.9883699080869155
0,178,0.7426513834038927
0,179,0.9100676913403526
0,180,0.950263066544395
0,181,0.8835126025257012
0,182,0.9391607750847663
0,183,0.7880212307102074
0,184,0.904765167301098
0,185,0.7726422048756851
0,186,0.9004636919128328
0,187,0.9099766348877865
0,188,0.9142788983751848
0,189,0.9218771685060977
0,190,0.9824595152106734
0,191,0.9176067837714899
0,192,0.9107477055895387
0,193,0.8364407136688126
0,194,0.8895666695682326
0,195,0.7737773450231238
0,196,0.8894293025791308
0,197,0.8181236746634131
0,198,0.9677053297193435
0,199,0.9168271182299665
0,200,0.9443198657581887
0,201,0.977749181134883
0,202,0.9175926985540993
0,203,0.8288125747595079
0,204,0.7047371169939435
0,205,0.9558867082277113
0,206,0.9541203330763941
0,207,0.9635890929824412
0,208,0.9850237066413154
0,209,0.8781368442135301
0,210,0.8226663023675359
0,211,0.8948634010358751
0,212,0.7760809094787218
0,213,0.9269036090374073
1,2,0.7494315613287299
1,3,0.9565430779127652
1,4,0.8466982247695304
1,5,0.9309231070893601
1,6,0.9306984783186393
1,7,0.8834737613875645
1,8,0.9773271371646244
1,9,0.9169188210898553
1,10,0.900289332664787
1,11,0.8363020238741322
1,12,0.9194549404145864
1,13,0.811003269328103
1,14,0.8284973452532128
1,15,0.8793893515127199
1,16,0.8906703406537633
1,17,0.9496469476616884
1,18,0.9045290112449116
1,19,0.8472400682397362
1,20,0.8399119545066206
1,21,0.8820337052512723
1,22,0.9723144086740594
1,23,0.9261853383788514
1,24,0.8999416103423751
1,25,0.976193796540648
1,26,0.9322407005717365
1,27,0.9093729971126442
1,28,0.9139714440214757
1,29,0.9283245210063567
1,30,0.9183555435004928
1,31,0.8152316787854215
1,32,0.9067344659236192
1,33,0.5555687724561714
1,34,0.8542456075115106
1,35,0.8514935465432127
1,36,0.9266148035479127
1,37,0.6395287086815149
1,38,0.8754208440627498
1,39,0.783416810542678
1,40,0.9195175373844665
1,41,0.8280589466243066
1,42,0.978734796249563
1,43,0.9065437884401732
1,44,0.8135792735070708
1,45,0.8473413428625021
1,46,0.672232400183423
1,47,0.888218589805761
1,48,0.9279640321166268
1,49,0.9822999041155999
1,50,0.6292935853213182
1,51,0.9525181441716547
1,52,0.8600484725609915
1,53,0.9038887710188198
1,54,0.9547010126277896
1,55,0.8857930521640008
1,56,0.7474495358032187
1,57,0.9177082088482501
1,58,0.9149850644610028
1,59,0.9105709682921924
1,60,0.9820569844685211
1,61,0.9370861189491962
1,62,0.8753937784572194
1,63,0.9671714162226098
1,64,0.8198686862759679
1,65,0.891524247669642
1,66,0.8795001347403419
1,67,0.9757794419507109
1,68,0.8646385709119688
1,69,0.8228349258582798
1,70,0.9230337311109287
1,71,0.9303873773700805
1,72,0.8296138239535854
1,73,0.9424097778307208
1,74,0.9295048191190003
1,75,0.8878711877175655
1,76,0.9221177273938662
1,77,0.9503465122315166
1,78,0.9438033978710745
1,79,0.9280593277442566
1,80,0.9495865489012449
1,81,0.9875158259668843
1,82,0.7836302289343194
1,83,0.9224353203022251
1,84,0.9165810695450848
1,85,0.8565127403968295
1,86,0.7504779262890077
1,87,0.9454987508227707
1,88,0.7917929526246689
1,89,0.8613021562407491
1,90,0.8506170799639158
1,91,0.9269475088858455
1,92,0.8797772068676185
1,93,0.9476324185132825
1,94,0.9129743129218806
1,95,0.929125649327292
1,96,0.8182049270089208
1,97,0.9177020592209397
1,98,0.9416575303377939
1,99,0.9529186281777282
1,100,0.9229396708117732
1,101,0.8364477140620162
1,102,0.9452138741119827
1,103,0.8739810027927039
1,104,0.869336642766142
1,105,0.8423657130963408
1,106,0.9381081022117281
1,107,0.8940177032841159
1,108,0.7971867162662483
1,109,0.9111761675907771
1,110,0.8186217149853465
1,111,0.8410251056312569
1,112,0.9114057537031818
1,113,0.8486866117866868
1,114,0.8855897027698484
1,115,0.7672818537712053
1,116,0.8569890854769462
1,117,0.9416429010237762
1,118,0.9796530520960053
1,119,0.9245360209884141
1,120,0.9063600246067179
1,121,0.9064223635356927
1,122,0.9749092743817551
1,123,0.8479219597067041
1,124,0.8983790912823072
1,125,0.90955631149093
1,126,0.9577925772600582
1,127,0.7209522964136064
1,128,0.7456338819901528
1,129,0.719711204107005
1,130,0.8865847910024932
1,131,0.738635728143732
1,132,0.8176037131440514
1,133,0.9709552460467717
1,134,0.8554408392870644
1,135,0.8606794466666873
1,136,0.9262908561269068
1,137,0.9132580363045966
