x-coordinate,y-coordinate,Similarity_score
0,1,0.9335095570873729
0,2,0.7750468295152649
0,3,0.9933823159158623
0,4,0.858359006178053
0,5,0.9388823291224702
0,6,0.9687148915590584
0,7,0.7580773026389984
0,8,0.926553691282594
0,9,0.9255916765607274
0,10,0.9116416821313312
0,11,0.803940734881345
0,12,0.9846547198249784
0,13,0.7611062076213705
0,14,0.8307581704187682
0,15,0.9509934139950094
0,16,0.837546761951666
0,17,0.9046057736491437
0,18,0.997468697820366
0,19,0.7842127316113976
0,20,0.8593694806927807
0,21,0.9139632201035944
0,22,0.9640654384890883
0,23,0.9685629633235452
0,24,0.9101213425196064
0,25,0.9791738596359842
0,26,0.918738334800007
0,27,0.9728167107458451
0,28,0.8514582536868256
0,29,0.9243380737585554
0,30,0.8664560853278815
0,31,0.7743173538111974
0,32,0.9319547188335627
0,33,0.5498291209533792
0,34,0.804416314502001
0,35,0.8473872090055662
0,36,0.8883185897291006
0,37,0.5788126818548383
0,38,0.9777081215975214
0,39,0.7590871479008903
0,40,0.9683127912358019
0,41,0.8011672014978256
0,42,0.908898631387222
0,43,0.9103465943878211
0,44,0.8388972177870094
0,45,0.8038478812191089
0,46,0.5753195736138617
0,47,0.9294029268996746
0,48,0.8460236085241588
0,49,0.9441866800516067
0,50,0.47566204686385416
0,51,0.8760852053972125
0,52,0.8190996315754394
0,53,0.903280821144894
0,54,0.960276056091134
0,55,0.9879106165136156
0,56,0.7088259924655171
0,57,0.8871900695232512
0,58,0.9830240636758052
0,59,0.9468998502107718
0,60,0.9440607342889927
0,61,0.925601194338465
0,62,0.9548237886787024
0,63,0.936264160870108
0,64,0.7473844564012335
0,65,0.8798600073334781
0,66,0.8490526661697296
0,67,0.9827469169292873
0,68,0.924769471214796
0,69,0.8552630504569451
0,70,0.9392919453718882
0,71,0.928643233630672
0,72,0.7253582390254387
0,73,0.9776037243547611
0,74,0.8630034376773552
0,75,0.8061815405783219
0,76,0.8457971885943133
0,77,0.9028945779127225
0,78,0.9412901611382388
0,79,0.9589520547026711
0,80,0.8705805600395945
0,81,0.9262124223713578
0,82,0.6908084342906728
0,83,0.9340069029264587
0,84,0.9453644474602486
0,85,0.9312998396396249
0,86,0.7436780912504944
0,87,0.9467072153758916
0,88,0.7397870209675509
0,89,0.8235683004879475
0,90,0.8280651391540773
0,91,0.9655414739370123
0,92,0.9604000647948324
0,93,0.9841096742498147
0,94,0.8680225326470151
0,95,0.9331996087578022
0,96,0.740190819338058
0,97,0.9052976530499517
0,98,0.9879278647788624
0,99,0.9634454372777035
0,100,0.9227289312906184
0,101,0.7562063498702335
0,102,0.8876682154908541
0,103,0.9660458997187403
0,104,0.9143952097123709
0,105,0.8061045656644403
0,106,0.8004596769976996
0,107,0.8072101559175487
0,108,0.7900830628110872
0,109,0.963038014653563
0,110,0.8544393845091057
0,111,0.8854389806987222
0,112,0.9633235085997811
0,113,0.819856876408258
0,114,0.8369711743758589
0,115,0.6546701410459013
0,116,0.8505325136611912
0,117,0.9570035251299157
0,118,0.9229962592212961
0,119,0.9398685217680032
0,120,0.8728085196728115
0,121,0.866420778478843
0,122,0.9207246937820338
0,123,0.985123148736702
0,124,0.9838536213695986
0,125,0.843514436784185
0,126,0.9829121910875962
0,127,0.6951498491867305
0,128,0.6509015427317535
0,129,0.6531320878028697
0,130,0.8833099500655615
0,131,0.6231659357137648
0,132,0.839559555860812
0,133,0.9579692880627498
0,134,0.907167729017618
0,135,0.9479008803393546
0,136,0.9885762645977142
0,137,0.9559966514346504
0,138,0.9735274689378505
0,139,0.859721079528383
0,140,0.7562858444592264
0,141,0.8355420696994312
0,142,0.8767449554886122
0,143,0.9810031284601702
0,144,0.876020623265553
0,145,0.9657880899570963
0,146,0.895657996824487
0,147,0.6411483333602335
0,148,0.9391122821866505
0,149,0.934374337955734
0,150,0.9771588736335298
0,151,0.9789515971867819
0,152,0.9224869975622241
0,153,0.7264250558664052
0,154,0.9511533242756406
0,155,0.7000922456781695
0,156,0.7616889982716889
0,157,0.7727120330058881
0,158,0.7101688281985686
0,159,0.9128632610533788
0,160,0.9458525564600131
0,161,0.6009258480091627
0,162,0.6909047815316693
0,163,0.8670945279399624
0,164,0.9507148527477535
0,165,0.849942658519185
0,166,0.9630632263378306
0,167,0.9241511255836609
0,168,0.9296788001655312
0,169,0.8858280441753652
0,170,0.8457009701657544
0,171,0.8177151081475843
0,172,0.7276024270443935
0,173,0.5848115879269075
0,174,0.8188617426415508
0,175,0.7515862904203446
0,176,0.8032117867704075
0,177,0.9924621776839702
0,178,0.7795539484067665
0,179,0.9056301201112389
0,180,0.9478162222288468
0,181,0.8833068385237254
0,182,0.9369945010650147
0,183,0.779775584904241
0,184,0.9014719585333023
0,185,0.7698892242351367
0,186,0.8964209794480247
0,187,0.9089588004385583
0,188,0.9136624999850881
0,189,0.9177499654166138
0,190,0.9816377267970053
0,191,0.9159665779179974
0,192,0.9083144616261549
0,193,0.8277641629700452
0,194,0.8854752777788126
0,195,0.7743272581107847
0,196,0.8954328804983844
0,197,0.8062450425065265
0,198,0.9669390181005209
0,199,0.9270008338487741
0,200,0.9411447578068807
0,201,0.9785587901777445
0,202,0.9242522679103525
0,203,0.8177161573505254
0,204,0.6893702466772118
0,205,0.9545110537438741
0,206,0.9548333960498683
0,207,0.9711596379458515
0,208,0.9849751508255846
0,209,0.8751631820704198
0,210,0.8132359977992061
0,211,0.8947787740529974
0,212,0.7657743807751958
0,213,0.9570571734962312
1,2,0.7966317969903771
1,3,0.9537877560790698
1,4,0.8594618287957239
1,5,0.9352976942040915
1,6,0.9149377540028849
1,7,0.8759906737094771
1,8,0.9729987703446328
1,9,0.9656906324962493
1,10,0.9024838352359044
1,11,0.8466312216492041
1,12,0.9428471275104316
1,13,0.8054585920636216
1,14,0.8599025618289768
1,15,0.9347082757725925
1,16,0.8949541910559393
1,17,0.9555588257253699
1,18,0.9338606790456069
1,19,0.811663423104507
1,20,0.859209251203898
1,21,0.908900038184116
1,22,0.969886052939667
1,23,0.9415904825204747
1,24,0.9122328866972419
1,25,0.9807150835164207
1,26,0.9313012892947532
1,27,0.9556501851046211
1,28,0.9036971696267557
